id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl
1094,@addenok,kaget cara main timnas kemarin beda banget tidak seperti biasanya kelihatannya gugup banget,UgyQjGlxMBDjTqOEkdB4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgyQjGlxMBDjTqOEkdB4AaABAg,2024-04-30 4:42:01,0,kaget cara main timnas kemarin beda banget tidak seperti biasanya kelihatannya gugup banget,http://www.youtube.com/@addenok
1095,@OraSambat-xp5zd,"Wasit VAR dari thailand....ini adalah nama wasit menarik di saat indonesia vs qatar... Sepertinya rematch terjadi 2-0 ,luar biasa. 馃ぃ馃ぃ馃ぃ馃ぃ馃ぃ Qatar 2-0 indonesia Uzbek 2-0 indonesia Lucu tapi ini KING REFEESE VAR THAILAND,kelebihan dari tim thailand,dibalik layar.馃憤",UgwriEjIZryjlLRPjSF4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwriEjIZryjlLRPjSF4AaABAg,2024-04-30 4:41:20,0,"Wasit VAR dari thailand....ini adalah nama wasit menarik di saat indonesia vs qatar... Sepertinya rematch terjadi 2-0 ,luar biasa. 馃ぃ馃ぃ馃ぃ馃ぃ馃ぃ Qatar 2-0 indonesia Uzbek 2-0 indonesia Lucu tapi ini KING REFEESE VAR THAILAND,kelebihan dari tim thailand,dibalik layar.馃憤",http://www.youtube.com/@OraSambat-xp5zd
1096,@sistarahimy2932,bangga dan terus berjaya garuda mudaku........saluuut,UgyqRdkouuKb2E0gF6d4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgyqRdkouuKb2E0gF6d4AaABAg,2024-04-30 4:40:37,0,bangga dan terus berjaya garuda mudaku........saluuut,http://www.youtube.com/@sistarahimy2932
1097,@GustiGusti-ch2fu,gak sengaja itu cuk wasit anjijng,UgwLsRU2kBH8A-FLhNB4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwLsRU2kBH8A-FLhNB4AaABAg,2024-04-30 4:39:10,0,gak sengaja itu cuk wasit anjijng,http://www.youtube.com/@GustiGusti-ch2fu
1098,@andriprayoga5453,"Uda gak heran kalah , kenapa ,,? Karna timnas indonesia kalau uda masuk semi final apa lagi pas final , mendadak jadi amnesia semua pemainnya , lupa skillnya 馃槀馃槀馃槀馃槀",Ugx6xmKAsS4YJK6YVAV4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugx6xmKAsS4YJK6YVAV4AaABAg,2024-04-30 4:39:07,0,"Uda gak heran kalah , kenapa ,,? Karna timnas indonesia kalau uda masuk semi final apa lagi pas final , mendadak jadi amnesia semua pemainnya , lupa skillnya 馃槀馃槀馃槀馃槀",http://www.youtube.com/@andriprayoga5453
1099,@user-ps4lv4mc2m,Wasite njelei,UgzVXTf_6exMSHA9oid4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzVXTf_6exMSHA9oid4AaABAg,2024-04-30 4:39:07,0,Wasite njelei,http://www.youtube.com/@user-ps4lv4mc2m
1100,@hasdacs9842,Wasit asu,UgzpVUZDp9OIrd8L4tl4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzpVUZDp9OIrd8L4tl4AaABAg,2024-04-30 4:38:16,0,Wasit asu,http://www.youtube.com/@hasdacs9842
1101,@dgeneration8577,Tak apa. Sampai sejauh ini sudah luar biasa Indonesia dgn STY馃帀,UgysJTyYGCErk8KFUrJ4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgysJTyYGCErk8KFUrJ4AaABAg,2024-04-30 4:38:05,0,Tak apa. Sampai sejauh ini sudah luar biasa Indonesia dgn STY馃帀,http://www.youtube.com/@dgeneration8577
1102,@Jempol_TD,Gol keduanya ga ada?,UgzxpmYQwY00Z1CboJR4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzxpmYQwY00Z1CboJR4AaABAg,2024-04-30 4:36:27,0,Gol keduanya ga ada?,http://www.youtube.com/@Jempol_TD
1103,@mulyadifauzi8404,haha kalah,UgxQmkx5jtLMN6Fx7FJ4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgxQmkx5jtLMN6Fx7FJ4AaABAg,2024-04-30 4:35:35,0,haha kalah,http://www.youtube.com/@mulyadifauzi8404
1104,@taufikbelo9881,Wasit tolok,UgyyNoqhsoKTDq8yNRB4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgyyNoqhsoKTDq8yNRB4AaABAg,2024-04-30 4:35:19,0,Wasit tolok,http://www.youtube.com/@taufikbelo9881
1105,@fadrentertainment,"pertanyaan : - kok bisa sananta offside , padahal bola memantul dari tangan kiper kemudian bola rebound ke ferrari . - pelanggaran terhadaap witan dan kartu kuning arhan . itu yg lucu menurut saya",UgzqNA1142aqJjAFQON4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzqNA1142aqJjAFQON4AaABAg,2024-04-30 4:34:58,0,"pertanyaan : - kok bisa sananta offside , padahal bola memantul dari tangan kiper kemudian bola rebound ke ferrari . - pelanggaran terhadaap witan dan kartu kuning arhan . itu yg lucu menurut saya",http://www.youtube.com/@fadrentertainment
1106,@andreansyah1782,Pssi harus berbenah dengan memberikan aturan kepada liga 1 untuk memasukkan pemain wni u23 1-2 orang selama 90 menit,UgxAXdEoc3FCa7A5eNB4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgxAXdEoc3FCa7A5eNB4AaABAg,2024-04-30 4:34:43,0,Pssi harus berbenah dengan memberikan aturan kepada liga 1 untuk memasukkan pemain wni u23 1-2 orang selama 90 menit,http://www.youtube.com/@andreansyah1782
1107,@anelisaamann,Gak bosen apa bro rungkat terus ? Coba disini bro *JAVALAND88*,Ugyey-PxY2iVsDVwKNd4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugyey-PxY2iVsDVwKNd4AaABAg,2024-04-30 4:34:10,0,Gak bosen apa bro rungkat terus ? Coba disini bro *JAVALAND88*,http://www.youtube.com/@anelisaamann
1108,@tokokembangapi,Level kita asean,UgzH-SuaSnGBn67e0ex4AaABAg,,1,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzH-SuaSnGBn67e0ex4AaABAg,2024-04-30 4:33:27,0,Level kita asean,http://www.youtube.com/@tokokembangapi
1109,@kangaris733,"Kl di bahas secara detail, bang ridho buang bola dgn cara ngolongin pemain Uzbekistan. Dan pemain Uzbekistan secara bersamaan datang menghampiri bola ketika bang ridho melakukan tendangan, alhasil ayunan dr kaki bang ridho, mengenai pemain Uzbekistan. Dan itu sulit di katakan pelanggaran. Kl bang ridho memang dgn sengaja menciderai lawan, mungkin cara menendang bolanya tidak dgn posisi kaki yg seperti itu.",UgyYKwpHmUIuo2glw-14AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgyYKwpHmUIuo2glw-14AaABAg,2024-04-30 4:32:36,0,"Kl di bahas secara detail, bang ridho buang bola dgn cara ngolongin pemain Uzbekistan. Dan pemain Uzbekistan secara bersamaan datang menghampiri bola ketika bang ridho melakukan tendangan, alhasil ayunan dr kaki bang ridho, mengenai pemain Uzbekistan. Dan itu sulit di katakan pelanggaran. Kl bang ridho memang dgn sengaja menciderai lawan, mungkin cara menendang bolanya tidak dgn posisi kaki yg seperti itu.",http://www.youtube.com/@kangaris733
1110,@EtaMakail,kalau kalian takut lawan negara kami indonesia janganlah kalian curangi kami dilapangan.. tapi tingkatkan timnas kalian agar sepadan dengan timnas kami indonesia.. selamatkan garuda dari kecurangan wasit afc u23,UgzxSkPdroY2a6o-2AZ4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzxSkPdroY2a6o-2AZ4AaABAg,2024-04-30 4:31:52,0,kalau kalian takut lawan negara kami indonesia janganlah kalian curangi kami dilapangan.. tapi tingkatkan timnas kalian agar sepadan dengan timnas kami indonesia.. selamatkan garuda dari kecurangan wasit afc u23,http://www.youtube.com/@EtaMakail
1111,@rochimpranoto7381,Secara keseluruhan tetap dukung 2 kesempatan untk loos ke Olmpiade.Rizky Ridho harus belajar dari kesalahan ini..sehingga rugi bagi Tim Nas .,UgwiYYxMSzRJKcGmofR4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwiYYxMSzRJKcGmofR4AaABAg,2024-04-30 4:31:31,0,Secara keseluruhan tetap dukung 2 kesempatan untk loos ke Olmpiade.Rizky Ridho harus belajar dari kesalahan ini..sehingga rugi bagi Tim Nas .,http://www.youtube.com/@rochimpranoto7381
1112,@user-er5ks6rx4n,Kalah menang udah biasa namanya pertandingan .. gak perlu kecewa Timnas sdh menyajikan hati bangsa Indonesia ... permainnya Uzbekistan mirip typenya dgn Timnas kita ...cm kalah jam terbang.,UgwsfGFLHdt2WTs1azt4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwsfGFLHdt2WTs1azt4AaABAg,2024-04-30 4:31:31,0,Kalah menang udah biasa namanya pertandingan .. gak perlu kecewa Timnas sdh menyajikan hati bangsa Indonesia ... permainnya Uzbekistan mirip typenya dgn Timnas kita ...cm kalah jam terbang.,http://www.youtube.com/@user-er5ks6rx4n
1113,@EtaMakail,"If you are afraid of opposing our country, Indonesia, don\'t cheat us on the field.. but improve your national team so that it is equal to our national team, Indonesia.. Save Garuda from cheating by the AFC U23 referee.",UgxWuhzOxlHBsmLJTBt4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgxWuhzOxlHBsmLJTBt4AaABAg,2024-04-30 4:30:48,0,"If you are afraid of opposing our country, Indonesia, don\'t cheat us on the field.. but improve your national team so that it is equal to our national team, Indonesia.. Save Garuda from cheating by the AFC U23 referee.",http://www.youtube.com/@EtaMakail
1114,@ricobota867,pemain bola indonesia kalau lawan pemain lemah menang coba pemain keras dikit langsung kalah belum ada catatan indonesia bisa menang lawan pemain kuat jadi berhenti bangga dengan pemain insonesia gayanya yang banyak,Ugyu0DV75i7mCrUkEJV4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugyu0DV75i7mCrUkEJV4AaABAg,2024-04-30 4:30:38,0,pemain bola indonesia kalau lawan pemain lemah menang coba pemain keras dikit langsung kalah belum ada catatan indonesia bisa menang lawan pemain kuat jadi berhenti bangga dengan pemain insonesia gayanya yang banyak,http://www.youtube.com/@ricobota867
1115,@louvel-iu4ug,"Terbukti banget bukan web kaleng2, depo kecil tetep di layani, mantap *JAVALAND88*",UgwaLS9WyRQyLr3e5c94AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwaLS9WyRQyLr3e5c94AaABAg,2024-04-30 4:28:36,0,"Terbukti banget bukan web kaleng2, depo kecil tetep di layani, mantap *JAVALAND88*",http://www.youtube.com/@louvel-iu4ug
1116,@user-hb5rj4ef4o,Inpo omah e wasit e njok di santet jeroane,UgzfW1Ad7Lallcuu9lp4AaABAg,,1,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzfW1Ad7Lallcuu9lp4AaABAg,2024-04-30 4:28:31,0,Inpo omah e wasit e njok di santet jeroane,http://www.youtube.com/@user-hb5rj4ef4o
1117,@yenjae7027,"rebutan juara 3 tanpaa mas ridhoo馃槩, SEMANGAT GARUDA KALIAN HEBAT MASYAALLAH DEBUTAN LANGSUNG MASUK SEMI FINAL",UgwiV8J9ZbHdy07aXFJ4AaABAg,,9,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwiV8J9ZbHdy07aXFJ4AaABAg,2024-04-30 4:28:21,1,"rebutan juara 3 tanpaa mas ridhoo馃槩, SEMANGAT GARUDA KALIAN HEBAT MASYAALLAH DEBUTAN LANGSUNG MASUK SEMI FINAL",http://www.youtube.com/@yenjae7027
1118,@rifkysadega6116,Lawan Uzbek tanpa pemain depan(rafael) sekarang perebutan juara 3 tanpa captain ridho(back tengah),UgwiV8J9ZbHdy07aXFJ4AaABAg.A2qkv6t0BrqA2tENrATbJH,@yenjae7027,1,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwiV8J9ZbHdy07aXFJ4AaABAg.A2qkv6t0BrqA2tENrATbJH,2024-05-01 3:33:02,0,Lawan Uzbek tanpa pemain depan(rafael) sekarang perebutan juara 3 tanpa captain ridho(back tengah),http://www.youtube.com/@rifkysadega6116
1119,@user-je8bh3qr9s,"Gw tetep bangga oleh anak2 bangsa Indonesia,dan Indonesia seharusnya bisa menang di pertandingan ini,klo gol Ferrari di sahkan oleh wasit,klo offside di liat dari samping gak offside cuma wasit liat dari sisi belakang yg terlihat offside, dan itu menjatuhkan mental pemain Indonesia",UgzqPyi-f235nLWauNh4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzqPyi-f235nLWauNh4AaABAg,2024-04-30 4:27:49,0,"Gw tetep bangga oleh anak2 bangsa Indonesia,dan Indonesia seharusnya bisa menang di pertandingan ini,klo gol Ferrari di sahkan oleh wasit,klo offside di liat dari samping gak offside cuma wasit liat dari sisi belakang yg terlihat offside, dan itu menjatuhkan mental pemain Indonesia",http://www.youtube.com/@user-je8bh3qr9s
1120,@rutley,Situs ter GG tahun ini *JAVALAND88*,Ugz44oOyTHiPCemEwOd4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugz44oOyTHiPCemEwOd4AaABAg,2024-04-30 4:27:44,0,Situs ter GG tahun ini *JAVALAND88*,http://www.youtube.com/@rutley
1121,@suchiambarwati7241,Wasitnya curang itu,UgyGlPp_nGXjfs4xFSR4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgyGlPp_nGXjfs4xFSR4AaABAg,2024-04-30 4:27:38,0,Wasitnya curang itu,http://www.youtube.com/@suchiambarwati7241
1122,@ediepurwono7292,Tangannya pemain Uzbekistan sejajar dengan tumit sananta itu bukan off-side馃槀馃槀,Ugxk7IyOPT0-gayyRlN4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugxk7IyOPT0-gayyRlN4AaABAg,2024-04-30 4:27:28,0,Tangannya pemain Uzbekistan sejajar dengan tumit sananta itu bukan off-side馃槀馃槀,http://www.youtube.com/@ediepurwono7292
1123,@chelsyazly7234,Wasit kntl ck,Ugw5xyypylzVBnve4Dt4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugw5xyypylzVBnve4Dt4AaABAg,2024-04-30 4:27:09,0,Wasit kntl ck,http://www.youtube.com/@chelsyazly7234
1124,@gracina-mu1yi,"Di situs filipina, rtp starlightnya lagi gacor bre, gua uda di kasih wede jp hari ini *JAVALAND88*",Ugyr8ItXdmP4UTMlmTd4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugyr8ItXdmP4UTMlmTd4AaABAg,2024-04-30 4:25:50,0,"Di situs filipina, rtp starlightnya lagi gacor bre, gua uda di kasih wede jp hari ini *JAVALAND88*",http://www.youtube.com/@gracina-mu1yi
1125,@SumiadiAdi-nd7pl,Wasitnya curang memeng wasit Babiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii馃帀馃槀,UgwfG9SvsrPhw1xI8SB4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwfG9SvsrPhw1xI8SB4AaABAg,2024-04-30 4:25:37,0,Wasitnya curang memeng wasit Babiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii馃帀馃槀,http://www.youtube.com/@SumiadiAdi-nd7pl
1126,@jennesis-id2ww,"Apa itu rugkat lur ? coba neh *JAVALAND88*, gaada rugkat2an",UgyL7CWfzH9118oPsdV4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgyL7CWfzH9118oPsdV4AaABAg,2024-04-30 4:25:37,0,"Apa itu rugkat lur ? coba neh *JAVALAND88*, gaada rugkat2an",http://www.youtube.com/@jennesis-id2ww
1127,@RianAndrian-qg1oq,馃槩Ulanglah wasitnya di sogok bang emang mata duittan di bayar langsung ngbil bae masa kaga gol Indonesia 馃槄masa omset itu ga omset Musunya matiin aja wasit nya setujuh ga馃槉,Ugzs6s59sTyuGBlgrRd4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugzs6s59sTyuGBlgrRd4AaABAg,2024-04-30 4:24:52,0,馃槩Ulanglah wasitnya di sogok bang emang mata duittan di bayar langsung ngbil bae masa kaga gol Indonesia 馃槄masa omset itu ga omset Musunya matiin aja wasit nya setujuh ga馃槉,http://www.youtube.com/@RianAndrian-qg1oq
1128,@jonathanmarviandi1945,"Wasite kakeane, trs semangat timnas indonesia,ayo rebut juara 3 untuk olimpiade paris",Ugxf6Mp-6I8AosyGOth4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugxf6Mp-6I8AosyGOth4AaABAg,2024-04-30 4:24:40,0,"Wasite kakeane, trs semangat timnas indonesia,ayo rebut juara 3 untuk olimpiade paris",http://www.youtube.com/@jonathanmarviandi1945
1129,@user-kw5mx3dp7z,Mampus tim indonesia jgn sombong,UgwBCu04GsKQbF3dqIx4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwBCu04GsKQbF3dqIx4AaABAg,2024-04-30 4:24:23,0,Mampus tim indonesia jgn sombong,http://www.youtube.com/@user-kw5mx3dp7z
1130,@thorbjorn-mw3zt,Situs mana yg bisa kasih rtp bagus ? rtp tertinggi hanya di *JAVALAND88*,UgzsSbHZ-wcZy94rD654AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzsSbHZ-wcZy94rD654AaABAg,2024-04-30 4:24:18,0,Situs mana yg bisa kasih rtp bagus ? rtp tertinggi hanya di *JAVALAND88*,http://www.youtube.com/@thorbjorn-mw3zt
1131,@BintangRamadhan-wi4dh,wasit ya gajelas matanya buta,UgzZiPVbsCm1xj41WX14AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzZiPVbsCm1xj41WX14AaABAg,2024-04-30 4:24:07,0,wasit ya gajelas matanya buta,http://www.youtube.com/@BintangRamadhan-wi4dh
1132,@carlo-bh2mh,"Kenal web *JAVALAND88* uda lama, salah satu yang konsisten dan terbaik sih",UgyVmaHMU-rMtfj68W94AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgyVmaHMU-rMtfj68W94AaABAg,2024-04-30 4:24:03,0,"Kenal web *JAVALAND88* uda lama, salah satu yang konsisten dan terbaik sih",http://www.youtube.com/@carlo-bh2mh
1133,@auburnpaxton,"Mimpi besar itu harus, nah disini tempatnya kamu wujudkan mimpimu  *JAVALAND88*",UgwCTMgu8b923wz-2qx4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwCTMgu8b923wz-2qx4AaABAg,2024-04-30 4:22:36,0,"Mimpi besar itu harus, nah disini tempatnya kamu wujudkan mimpimu  *JAVALAND88*",http://www.youtube.com/@auburnpaxton
1134,@m_amir,Lihat replay R.Sananta yg kakinya di nilai offside ketika itu bola sudah sedikit lebih dulu di tendang atau terangkat! 馃槄,UgwDJQ-u74lc9tMfywR4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgwDJQ-u74lc9tMfywR4AaABAg,2024-04-30 4:22:27,0,Lihat replay R.Sananta yg kakinya di nilai offside ketika itu bola sudah sedikit lebih dulu di tendang atau terangkat! 馃槄,http://www.youtube.com/@m_amir
1135,@samsoul7347,GARUDA MUDA IS THE BEST馃憤馃徎 Matur tengkiu coach STY馃檹馃徎 馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛,UgzhZMcTLldn_zfmPDF4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzhZMcTLldn_zfmPDF4AaABAg,2024-04-30 4:22:08,0,GARUDA MUDA IS THE BEST馃憤馃徎 Matur tengkiu coach STY馃檹馃徎 馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛馃嚠馃嚛,http://www.youtube.com/@samsoul7347
1136,@ahmadsubhi6737,Menang kusanjung kalah ku dukung terus berproses garuda....,UgxYfm5E4HHlUgygx9B4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgxYfm5E4HHlUgygx9B4AaABAg,2024-04-30 4:20:43,0,Menang kusanjung kalah ku dukung terus berproses garuda....,http://www.youtube.com/@ahmadsubhi6737
1137,@taufikhidayatullah3989,"Gol perrari tidak offside, sebab kaki sananta meski di depan tetapi keadaan kaki sananta yang di depan itu setelah bola di tendang oleh arhan ,ketika arhan ancang ancang mau mengumpan sananda dalam posisi onside,ketika bola sudah ditendang dan kaki sanantapun masuk kedalam,, hahah lucu VAR,,,",UgxrFEs5ny-skIwFdf94AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgxrFEs5ny-skIwFdf94AaABAg,2024-04-30 4:20:36,0,"Gol perrari tidak offside, sebab kaki sananta meski di depan tetapi keadaan kaki sananta yang di depan itu setelah bola di tendang oleh arhan ,ketika arhan ancang ancang mau mengumpan sananda dalam posisi onside,ketika bola sudah ditendang dan kaki sanantapun masuk kedalam,, hahah lucu VAR,,,",http://www.youtube.com/@taufikhidayatullah3989
1138,@NcdS13,Kok komentatornya sering pakai bahasa yang ngak jelas ya,Ugw1eoNrso_JOgOQrGB4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugw1eoNrso_JOgOQrGB4AaABAg,2024-04-30 4:20:28,0,Kok komentatornya sering pakai bahasa yang ngak jelas ya,http://www.youtube.com/@NcdS13
1139,@basbaja1872,Santett aja yuu wasitnya,UgzyGCYDtHMv9IQYlcx4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzyGCYDtHMv9IQYlcx4AaABAg,2024-04-30 4:19:51,0,Santett aja yuu wasitnya,http://www.youtube.com/@basbaja1872
1140,@dirgayoung3902,"Kalau di bilang wasit curang, saya pikir gak sih.. pertama emang si ferarri kakinya kelihatan offside duluan, yang kedua memang pelanggaran parah mengangkat kaki terlalu tinggi hingga mengenai alat vital pemain uzbekistan..",UgztqL2I5t7C0jno4JJ4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgztqL2I5t7C0jno4JJ4AaABAg,2024-04-30 4:19:01,0,"Kalau di bilang wasit curang, saya pikir gak sih.. pertama emang si ferarri kakinya kelihatan offside duluan, yang kedua memang pelanggaran parah mengangkat kaki terlalu tinggi hingga mengenai alat vital pemain uzbekistan..",http://www.youtube.com/@dirgayoung3902
1141,@AlannaSafeea,Ak kecewa tp kan uzb udah ahli dan indonesia baru ini dan aku juga mau berterima kasih untuk STY 鉂も潳,UgyEl_O87XdirSuTXQh4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgyEl_O87XdirSuTXQh4AaABAg,2024-04-30 4:18:34,0,Ak kecewa tp kan uzb udah ahli dan indonesia baru ini dan aku juga mau berterima kasih untuk STY 鉂も潳,http://www.youtube.com/@AlannaSafeea
1142,@daffaaprilio9359,Pokonya smngat tuk timnas,UgxSDTPCfd53GtvSdVB4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgxSDTPCfd53GtvSdVB4AaABAg,2024-04-30 4:18:29,0,Pokonya smngat tuk timnas,http://www.youtube.com/@daffaaprilio9359
1143,@deddyromanza8107,"Buat yang nonton full memang Uzbekistan di atas timnas kita penguasaan bola passing press nya juga mantap,bahkan bola waktu di pegang timnas kita untuk smpai tengah aja sulit,dan mistar gawang 4 kali menyelamatkan Indonesia.",UgzJ3bieyMNPc8aTX9h4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgzJ3bieyMNPc8aTX9h4AaABAg,2024-04-30 4:18:27,0,"Buat yang nonton full memang Uzbekistan di atas timnas kita penguasaan bola passing press nya juga mantap,bahkan bola waktu di pegang timnas kita untuk smpai tengah aja sulit,dan mistar gawang 4 kali menyelamatkan Indonesia.",http://www.youtube.com/@deddyromanza8107
1144,@haspinyulanda9077,"Masih yakin faktor kelelahan lawan korea sampe adu finalti penyebabnya sehingga pressing pemain kurang.. tapi apapun itu kami tetap bangga pada kalian... Lupakan kekalahan lawan Uzbek, saatnya kita ambil posisi ke 3 ... Kalian bisa",UgxykdvvZfT7H3s6x_Z4AaABAg,,0,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=UgxykdvvZfT7H3s6x_Z4AaABAg,2024-04-30 4:18:26,0,"Masih yakin faktor kelelahan lawan korea sampe adu finalti penyebabnya sehingga pressing pemain kurang.. tapi apapun itu kami tetap bangga pada kalian... Lupakan kekalahan lawan Uzbek, saatnya kita ambil posisi ke 3 ... Kalian bisa",http://www.youtube.com/@haspinyulanda9077
1145,@user-ms8uo1sw9h,wasit dukung uzbezistan padahal tadi ngk offise,Ugzwe_vlwI-Si4DxKjF4AaABAg,,1,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugzwe_vlwI-Si4DxKjF4AaABAg,2024-04-30 4:18:26,0,wasit dukung uzbezistan padahal tadi ngk offise,http://www.youtube.com/@user-ms8uo1sw9h
1146,@agiearontapane1660,"Terima kasih sty meskipun klh tp sy sgt mengapresiasi semua hasil timnas smp detik ini , sejauh ini pun sgt membanggakan trimksh coach sty 馃帀馃帀馃帀馃帀鉂�",Ugzs9ETSajXOMhoEAQJ4AaABAg,,14,https://www.youtube.com/watch?v=6EQWF79wG2I&lc=Ugzs9ETSajXOMhoEAQJ4AaABAg,2024-04-30 4:18:18,1,"Terima kasih sty meskipun klh tp sy sgt mengapresiasi semua hasil timnas smp detik ini , sejauh ini pun sgt membanggakan trimksh coach sty 馃帀馃帀馃帀馃帀鉂�",http://www.youtube.com/@agiearontapane1660
